date,par
2014-12-12T01:00:06+0000,671.72
2014-12-12T01:03:06+0000,623.59
2014-12-12T01:06:06+0000,717.31
2014-12-12T01:09:07+0000,2045.7
2014-12-12T01:12:07+0000,2061.23
2014-12-12T01:15:07+0000,1036.17
2014-12-12T01:18:07+0000,1213.17
2014-12-12T01:21:08+0000,1276.33
2014-12-12T01:24:08+0000,773.36
2014-12-12T01:27:08+0000,819.2
2014-12-12T01:30:08+0000,1063.94
2014-12-12T01:33:08+0000,1723.3
2014-12-12T01:36:09+0000,2276.73
2014-12-12T01:39:09+0000,2208.74
2014-12-12T01:42:09+0000,1687.65
2014-12-12T01:45:09+0000,810.02
2014-12-12T01:48:09+0000,696.7
2014-12-12T01:51:10+0000,781.76
2014-12-12T01:54:10+0000,1063.69
2014-12-12T01:57:10+0000,1834.6
2014-12-12T02:00:10+0000,1786.48
2014-12-12T02:03:11+0000,1782.65
2014-12-12T02:06:11+0000,1727.63
2014-12-12T02:09:11+0000,1682.3
2014-12-12T02:12:11+0000,1615.32
2014-12-12T02:15:12+0000,1491.55
2014-12-12T02:18:12+0000,1441.64
2014-12-12T02:21:12+0000,1446.98
2014-12-12T02:24:12+0000,1469.38
2014-12-12T02:27:12+0000,1403.93
2014-12-12T02:30:13+0000,1472.95
2014-12-12T02:33:13+0000,1386.36
