FILE	computerUTC	DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN TEMP	BULK RED	STREAM PRESSURE	FILTER PRESSURE	MACHINE TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND TIMER	LASER POWER	EVENT RATE	FLOW METER	POSITION	CHL	TRANS	PAR
sds_2011_302_129	11302062449	29-10-2011	06:24:25	+36.497610	-137.623003		33.834	19.823	25.0145	12.01	1.61	5.29	0.2152	0.0560	0.1951	92797494	0.0	11097	5.69		0.066	4.668	0001.0
sds_2011_302_130	11302062750	29-10-2011	06:27:26	+36.488693	-137.631097		33.856	19.836	25.0145	12.00	1.61	5.29	0.2149	0.0555	0.1943	92977920	0.0	11175	5.68		0.066	4.668	0001.0
sds_2011_302_131	11302063050	29-10-2011	06:30:26	+36.479723	-137.639472		33.846	19.772	25.0145	11.99	1.59	5.29	0.2197	0.0604	0.2010	93158049	0.0	11051	5.68		0.067	4.668	0001.0
sds_2011_302_132	11302063350	29-10-2011	06:33:27	+36.470868	-137.647907		33.820	19.784	25.0145	12.00	1.57	5.29	0.2149	0.0568	0.1961	93338443	0.0	11090	5.68		0.066	4.667	0001.0
sds_2011_302_133	11302063650	29-10-2011	06:36:27	+36.462017	-137.656232		33.836	19.774	25.0145	12.00	1.57	5.29	0.2170	0.0570	0.1958	93518556	0.0	11101	5.69		0.066	4.665	0001.0
sds_2011_302_134	11302063951	29-10-2011	06:39:28	+36.453118	-137.664655		33.854	19.867	25.0145	11.98	1.58	5.29	0.2178	0.0584	0.1976	93698949	0.0	11070	5.68		0.066	4.667	0001.0
sds_2011_302_135	11302064251	29-10-2011	06:42:29	+36.444247	-137.673093		33.866	19.818	25.0145	12.00	1.58	5.29	0.2193	0.0594	0.1992	93879043	0.0	11078	5.69		0.067	4.667	0001.0
sds_2011_302_136	11302064551	29-10-2011	06:45:28	+36.435428	-137.681377		33.848	19.795	25.0145	12.00	1.58	5.29	0.2252	0.0655	0.2049	94059188	0.0	10962	5.69		0.066	4.667	0001.0
sds_2011_302_137	11302064851	29-10-2011	06:48:29	+36.426720	-137.689637		33.840	19.846	25.0145	11.99	1.57	5.29	0.2167	0.0566	0.1964	94239615	0.0	11086	5.70		0.066	4.668	0001.0
sds_2011_302_138	11302065152	29-10-2011	06:51:30	+36.417847	-137.698048		33.847	19.87	25.0145	12.00	1.57	5.29	0.2165	0.0561	0.1969	94420044	0.0	11157	5.69		0.067	4.668	0001.0
sds_2011_302_139	11302065452	29-10-2011	06:54:30	+36.409090	-137.706262		33.853	19.889	25.0145	12.00	1.57	5.29	0.2175	0.0571	0.1969	94599877	0.0	11041	5.69		0.066	4.668	0001.0
sds_2011_302_140	11302065752	29-10-2011	06:57:30	+36.400275	-137.714567		33.860	19.913	25.0145	11.98	1.57	5.29	0.2202	0.0621	0.2011	94780014	0.0	11010	5.69		0.066	4.668	0001.0
sds_2011_302_141	11302070052	29-10-2011	07:00:31	+36.391535	-137.722940		33.863	19.919	25.0145	12.01	1.56	5.29	0.2175	0.0561	0.1955	94960407	0.0	11148	5.69		0.067	4.670	0001.0
sds_2011_302_142	11302070352	29-10-2011	07:03:32	+36.382605	-137.731558		33.869	19.911	25.0145	12.01	1.56	5.29	0.2235	0.0634	0.2031	95140553	0.0	11175	5.69		0.067	4.669	0001.0
sds_2011_302_143	11302070653	29-10-2011	07:06:31	+36.373913	-137.739980		33.872	19.9	25.0145	12.00	1.55	5.29	0.2204	0.0610	0.2005	95320690	0.0	11101	5.69		0.066	4.667	0001.0
sds_2011_302_144	11302070953	29-10-2011	07:09:32	+36.365137	-137.748548		33.882	19.742	25.0145	11.98	1.56	5.29	0.2178	0.0581	0.1984	95501157	0.0	11109	5.70		0.066	4.669	0001.0
sds_2011_302_145	11302071253	29-10-2011	07:12:33	+36.356402	-137.757070		33.831	19.707	25.0145	12.00	1.55	5.29	0.2227	0.0621	0.2024	95681256	0.0	11169	5.70		0.067	4.670	0001.0
sds_2011_302_146	11302071553	29-10-2011	07:15:33	+36.347747	-137.765532		33.821	19.706	25.0145	11.99	1.54	5.29	0.2223	0.0613	0.2019	95861409	0.0	11129	5.71		0.066	4.668	0001.0
sds_2011_302_147	11302071854	29-10-2011	07:18:33	+36.339153	-137.774032		33.819	19.726	25.0145	12.00	1.53	5.29	0.2172	0.0578	0.1972	96041865	0.0	11102	5.70		0.066	4.668	0001.0
sds_2011_302_148	11302072154	29-10-2011	07:21:34	+36.330420	-137.782592		33.826	19.736	25.0145	12.01	1.53	5.29	0.2249	0.0641	0.2050	96221990	0.0	11617	5.71		0.066	4.668	0001.0
sds_2011_302_149	11302072454	29-10-2011	07:24:35	+36.321822	-137.791020		33.826	19.78	25.0145	11.99	1.53	5.29	0.2154	0.0563	0.1966	96402073	0.0	11138	5.71		0.066	4.668	0001.0
sds_2011_302_150	11302072754	29-10-2011	07:27:34	+36.313350	-137.799380		33.850	19.823	25.0145	11.99	1.52	5.29	0.2235	0.0634	0.2039	96582179	0.0	11162	5.71		0.067	4.669	0001.0
sds_2011_302_151	11302073054	29-10-2011	07:30:35	+36.304798	-137.807842		33.861	19.854	25.0145	12.02	1.52	5.29	0.2214	0.0599	0.1998	96762637	0.0	11260	5.71		0.066	4.668	0001.0
sds_2011_302_152	11302073355	29-10-2011	07:33:36	+36.296193	-137.816387		33.893	19.986	25.0145	12.01	1.52	5.29	0.2184	0.0583	0.1979	96942728	0.0	11197	5.71		0.066	4.667	0001.0
sds_2011_302_153	11302073655	29-10-2011	07:36:35	+36.287682	-137.824692		33.922	20.002	25.0145	12.01	1.53	5.29	0.2189	0.0589	0.1990	97123103	0.0	11182	5.71		0.066	4.669	0001.0
sds_2011_302_154	11302073955	29-10-2011	07:39:36	+36.279015	-137.833083		33.924	20.005	25.0145	11.99	1.53	5.29	0.2149	0.0545	0.1940	97303230	0.0	11087	5.71		0.066	4.669	0001.0
sds_2011_302_155	11302074255	29-10-2011	07:42:37	+36.270415	-137.841372		33.923	19.994	25.0145	12.00	1.52	5.29	0.2188	0.0583	0.1984	97483379	0.0	11119	5.71		0.066	4.669	0001.0
sds_2011_302_156	11302074555	29-10-2011	07:45:36	+36.261802	-137.849600		33.915	20.017	25.0145	12.01	1.53	5.29	0.2170	0.0584	0.1989	97663530	0.0	11163	5.71		0.067	4.669	0001.0
sds_2011_302_157	11302074856	29-10-2011	07:48:37	+36.253190	-137.857887		33.926	20.059	25.0145	11.99	1.53	5.29	0.2178	0.0573	0.1976	97843969	0.0	11096	5.72		0.066	4.670	0001.0
sds_2011_302_158	11302075156	29-10-2011	07:51:38	+36.244630	-137.866208		33.935	20.073	25.0145	11.99	1.52	5.29	0.2191	0.0586	0.1990	98023844	0.0	11255	5.72		0.066	4.667	0001.0
sds_2011_302_159	11302075456	29-10-2011	07:54:38	+36.236080	-137.874520		33.938	20.073	25.0145	12.00	1.50	5.29	0.2199	0.0605	0.2013	98204286	0.0	11252	5.72		0.066	4.668	0001.0
sds_2011_302_160	11302075756	29-10-2011	07:57:39	+36.227485	-137.882823		33.942	20.063	25.0145	11.99	1.52	5.29	0.2193	0.0597	0.2000	98384485	0.0	11222	5.72		0.067	4.668	0001.0
sds_2011_302_161	11302080057	29-10-2011	08:00:40	+36.218717	-137.891065		33.930	20.014	25.0145	12.00	1.51	5.29	0.2159	0.0552	0.1958	98564889	0.0	11260	5.72		0.066	4.669	0001.0
sds_2011_302_162	11302080357	29-10-2011	08:03:39	+36.210133	-137.899075		33.907	19.982	25.0145	11.99	1.51	5.29	0.2193	0.0583	0.1994	98744984	0.0	11049	5.72		0.066	4.664	0001.0
sds_2011_302_163	11302080657	29-10-2011	08:06:41	+36.201432	-137.907270		33.895	19.965	25.0145	11.99	1.51	5.29	0.2167	0.0560	0.1966	98925115	0.0	11107	5.71		0.066	4.670	0001.0
sds_2011_302_164	11302080957	29-10-2011	08:09:40	+36.192832	-137.915280		33.890	19.973	25.0145	12.00	1.51	5.29	0.2309	0.0712	0.2126	99105283	0.0	11055	5.71		0.066	4.669	0001.0
sds_2011_302_165	11302081257	29-10-2011	08:12:41	+36.184168	-137.923265		33.896	19.986	25.0145	11.99	1.50	5.29	0.2251	0.0649	0.2063	99285492	0.0	11112	5.71		0.066	4.669	0001.0
sds_2011_302_166	11302081558	29-10-2011	08:15:41	+36.175442	-137.931282		33.908	19.986	25.0145	12.00	1.50	5.29	0.2193	0.0599	0.1994	99465896	0.0	10966	5.72		0.066	4.670	0001.0
sds_2011_302_167	11302081858	29-10-2011	08:18:42	+36.166610	-137.939477		33.911	20.053	25.0145	11.99	1.50	5.29	0.2184	0.0584	0.1982	99646014	0.0	11028	5.71		0.066	4.670	0001.0
sds_2011_302_168	11302082158	29-10-2011	08:21:43	+36.157692	-137.947738		33.931	20.033	25.0145	12.00	1.50	5.29	0.2196	0.0595	0.1997	99826197	0.0	11133	5.71		0.066	4.668	0001.0
sds_2011_302_169	11302082458	29-10-2011	08:24:42	+36.148968	-137.955917		33.940	20.067	25.0145	12.00	1.50	5.29	0.2207	0.0605	0.2015	100006631	0.0	11124	5.71		0.066	4.670	0001.0
sds_2011_302_170	11302082759	29-10-2011	08:27:43	+36.140142	-137.964297		33.946	20.063	25.0145	11.99	1.50	5.29	0.2207	0.0607	0.2010	100186775	0.0	11189	5.71		0.066	4.669	0001.0
sds_2011_302_171	11302083059	29-10-2011	08:30:44	+36.131278	-137.972777		33.947	20.068	25.0145	12.01	1.49	5.29	0.2261	0.0662	0.2061	100366878	0.0	11175	5.71		0.066	4.669	0001.0
sds_2011_302_172	11302083359	29-10-2011	08:33:43	+36.122533	-137.981108		33.956	20.071	25.0145	12.00	1.49	5.29	0.2188	0.0591	0.1989	100547145	0.0	11305	5.71		0.067	4.670	0001.0
sds_2011_302_173	11302083659	29-10-2011	08:36:44	+36.113753	-137.989373		33.966	20.039	25.0145	12.00	1.50	5.29	0.2183	0.0573	0.1971	100727288	0.0	11198	5.71		0.066	4.670	0001.0
sds_2011_302_174	11302083959	29-10-2011	08:39:45	+36.104987	-137.997660		33.959	20.032	25.0145	12.00	1.49	5.29	0.2204	0.0612	0.2018	100907438	0.0	11195	5.71		0.066	4.669	0001.0
sds_2011_302_175	11302084259	29-10-2011	08:42:46	+36.096168	-138.006048		33.958	20.023	25.0145	12.00	1.48	5.29	0.2223	0.0612	0.2008	101087601	0.0	11114	5.72		0.066	4.670	0001.0
sds_2011_302_176	11302084600	29-10-2011	08:45:45	+36.087498	-138.014292		0.066	4.6736	25.0145	12.02	1.48	5.29	0.2189	0.0584	0.1982	101268084	0.0	11229	5.71		4.669	19.4	0001.3
sds_2011_302_177	11302084900	29-10-2011	08:48:46	+36.078445	-138.022878		33.940	19.955	25.0145	12.01	1.48	5.29	0.2173	0.0570	0.1966	101448211	0.0	11223	5.71		0.066	4.670	0001.0
sds_2011_302_178	11302085200	29-10-2011	08:51:46	+36.069597	-138.031375		33.933	19.966	25.0145	11.99	1.49	5.29	0.2223	0.0626	0.2024	101628360	0.0	11237	5.71		0.066	4.670	0001.0
sds_2011_302_179	11302085500	29-10-2011	08:54:47	+36.060772	-138.039900		33.938	19.964	25.0145	11.99	1.48	5.29	0.2155	0.0557	0.1953	101808440	0.0	11235	5.71		0.066	4.670	0001.0
sds_2011_302_180	11302085801	29-10-2011	08:57:47	+36.052097	-138.048300		33.941	19.977	25.0145	12.00	1.48	5.29	0.2205	0.0610	0.2018	101988708	0.0	11285	5.71		0.066	4.670	0001.0
sds_2011_302_181	11302090101	29-10-2011	09:00:48	+36.043293	-138.056648		33.954	20.004	25.0145	12.01	1.47	5.29	0.2183	0.0565	0.1964	102168906	0.0	11240	5.71		0.066	4.663	0001.0
sds_2011_302_182	11302090401	29-10-2011	09:03:48	+36.034423	-138.065047		33.950	19.985	25.0145	11.99	1.46	5.29	0.2176	0.0587	0.1989	102349342	0.0	11144	5.71		0.066	4.669	0001.0
sds_2011_302_183	11302090701	29-10-2011	09:06:49	+36.025583	-138.073415		33.945	19.964	25.0145	12.01	1.46	5.29	0.2181	0.0583	0.1982	102529459	0.0	11147	5.71		0.066	4.669	0001.0
sds_2011_302_184	11302091001	29-10-2011	09:09:49	+36.016775	-138.081830		33.928	19.961	25.0145	12.01	1.48	5.29	0.2172	0.0579	0.1974	102709598	0.0	11121	5.71		0.066	4.670	0001.0
sds_2011_302_185	11302091302	29-10-2011	09:12:50	+36.007878	-138.090330		33.920	19.982	25.0145	12.00	1.48	5.29	0.2233	0.0629	0.2034	102890046	0.0	11120	5.71		0.066	4.670	0001.0
sds_2011_302_186	11302091602	29-10-2011	09:15:49	+35.999107	-138.098727		33.917	19.983	25.0145	11.98	1.47	5.29	0.2215	0.0607	0.2015	103070174	0.0	11039	5.71		0.066	4.672	0001.0
sds_2011_302_187	11302091902	29-10-2011	09:18:50	+35.990242	-138.107088		33.922	20.025	25.0145	12.00	1.45	5.29	0.2149	0.0545	0.1948	103250295	0.0	11022	5.71		0.067	4.672	0001.0
sds_2011_302_188	11302092203	29-10-2011	09:21:50	+35.981408	-138.115362		33.932	20.074	25.0145	12.01	1.44	5.29	0.2220	0.0623	0.2024	103430715	0.0	11047	5.71		0.066	4.672	0001.0
sds_2011_302_189	11302092503	29-10-2011	09:24:51	+35.972542	-138.123605		33.930	20.027	25.0145	12.02	1.45	5.29	0.2160	0.0566	0.1964	103610842	0.0	11016	5.71		0.066	4.672	0001.0
sds_2011_302_190	11302092803	29-10-2011	09:27:51	+35.963618	-138.131963		33.919	20.033	25.0145	12.00	1.44	5.29	0.2238	0.0631	0.2034	103790971	0.0	11120	5.71		0.066	4.672	0001.0
sds_2011_302_191	11302093103	29-10-2011	09:30:52	+35.954748	-138.140263		33.916	20.018	25.0145	12.01	1.43	5.29	0.2239	0.0647	0.2049	103971118	0.0	11078	5.71		0.066	4.672	0001.0
sds_2011_302_192	11302093403	29-10-2011	09:33:53	+35.945815	-138.148637		33.916	20.021	25.0145	12.00	1.43	5.29	0.2217	0.0613	0.2024	104151526	0.0	11115	5.72		0.066	4.672	0001.0
sds_2011_302_193	11302093703	29-10-2011	09:36:52	+35.937030	-138.156860		33.910	20.025	25.0145	12.00	1.43	5.29	0.2204	0.0605	0.2019	104331643	0.0	11123	5.72		0.066	4.672	0001.0
sds_2011_302_194	11302094004	29-10-2011	09:38:51	+35.931172	-138.162322		33.906	20.029	25.0145	12.01	1.44	5.29	0.2175	0.0581	0.1984	104449757	0.0	11161	5.72		0.066	4.673	0001.0
sds_2011_302_195	11302094304	29-10-2011	09:41:52	+35.922260	-138.170663		33.902	20.006	25.0145	12.00	1.44	5.29	0.2309	0.0714	0.2113	104630135	0.0	11132	5.71		0.066	4.672	0001.0
sds_2011_302_196	11302094604	29-10-2011	09:44:52	+35.913322	-138.179143		33.884	19.981	25.0145	12.00	1.44	5.29	0.2184	0.0584	0.1989	104810272	0.0	11243	5.72		0.066	4.672	0001.0
sds_2011_302_197	11302094904	29-10-2011	09:47:52	+35.904515	-138.187600		33.863	19.974	25.0145	11.99	1.43	5.29	0.2270	0.0675	0.2071	104990348	0.0	11248	5.72		0.067	4.672	0001.0
sds_2011_302_198	11302095205	29-10-2011	09:50:53	+35.895577	-138.196233		33.841	19.941	25.0145	12.00	1.41	5.29	0.2162	0.0565	0.1969	105170780	0.0	11197	5.72		0.066	4.672	0001.0
sds_2011_302_199	11302095505	29-10-2011	09:53:54	+35.886702	-138.204817		33.829	19.942	25.0145	12.02	1.41	5.29	0.2228	0.0641	0.2050	105350915	0.0	11189	5.72		0.067	4.672	0001.0
sds_2011_302_200	11302095805	29-10-2011	09:56:53	+35.877773	-138.213362		33.835	19.957	25.0145	11.99	1.41	5.29	0.2238	0.0641	0.2047	105531357	0.0	11137	5.73		0.066	4.670	0001.0
sds_2011_302_201	11302100105	29-10-2011	09:59:54	+35.868758	-138.221715		33.876	20.033	25.0145	12.01	1.40	5.29	0.2160	0.0549	0.1950	105711544	0.0	11182	5.73		0.066	4.672	0001.0
sds_2011_302_202	11302100405	29-10-2011	10:02:55	+35.859557	-138.230083		33.862	19.975	25.0145	12.01	1.40	5.29	0.2209	0.0600	0.2003	105891687	0.0	11089	5.73		0.066	4.672	0001.0
sds_2011_302_203	11302100706	29-10-2011	10:05:56	+35.850502	-138.238383		33.815	19.938	25.0145	12.00	1.39	5.29	0.2215	0.0602	0.2011	106072057	0.0	11100	5.73		0.066	4.668	0001.0
sds_2011_302_204	11302101006	29-10-2011	10:08:55	+35.841408	-138.246785		33.819	19.949	25.0145	12.00	1.40	5.29	0.2207	0.0607	0.2010	106252191	0.0	11037	5.73		0.066	4.672	0001.0
sds_2011_302_205	11302101306	29-10-2011	10:11:56	+35.832233	-138.255105		33.836	19.999	25.0145	11.99	1.39	5.29	0.2201	0.0591	0.2002	106432594	0.0	11217	5.73		0.067	4.672	0001.0
sds_2011_302_206	11302101607	29-10-2011	10:14:56	+35.823112	-138.263232		33.852	19.975	25.0145	12.01	1.41	5.29	0.2186	0.0570	0.1969	106612750	0.0	11180	5.73		0.066	4.672	0001.0
sds_2011_302_207	11302101907	29-10-2011	10:17:57	+35.813733	-138.271770		33.773	19.959	25.0145	12.00	1.40	5.29	0.2196	0.0595	0.2003	106792896	0.0	11035	5.73		0.066	4.670	0001.0
sds_2011_302_208	11302102207	29-10-2011	10:20:57	+35.804692	-138.280168		33.756	19.985	25.0145	11.99	1.39	5.29	0.2197	0.0589	0.2000	106973010	0.0	10833	5.74		0.066	4.672	0001.0
sds_2011_302_209	11302102507	29-10-2011	10:23:58	+35.795643	-138.288665		33.791	19.991	25.0145	11.99	1.38	5.29	0.2270	0.0673	0.2079	107153281	0.0	10974	5.74		0.066	4.670	0001.0
sds_2011_302_210	11302102808	29-10-2011	10:26:58	+35.786567	-138.297147		33.834	19.99	25.0145	12.01	1.38	5.29	0.2189	0.0583	0.1992	107333714	0.0	11018	5.73		0.066	4.672	0001.0
sds_2011_302_211	11302103108	29-10-2011	10:29:58	+35.777447	-138.305675		33.842	19.982	25.0145	12.00	1.38	5.29	0.2204	0.0604	0.2005	107513785	0.0	11140	5.73		0.067	4.670	0001.0
sds_2011_302_212	11302103408	29-10-2011	10:32:59	+35.768457	-138.314127		33.858	19.995	25.0145	12.00	1.39	5.29	0.2243	0.0638	0.2049	107693907	0.0	11172	5.73		0.066	4.672	0001.0
sds_2011_302_213	11302103708	29-10-2011	10:35:59	+35.759437	-138.322500		33.900	20.005	25.0145	12.00	1.39	5.29	0.2191	0.0594	0.1995	107874330	0.0	11063	5.73		0.066	4.672	0001.0
sds_2011_302_214	11302104008	29-10-2011	10:38:59	+35.750433	-138.330923		33.906	20.008	25.0145	11.99	1.39	5.29	0.2215	0.0618	0.2021	108054281	0.0	11047	5.73		0.066	4.672	0001.0
sds_2011_302_215	11302104308	29-10-2011	10:42:00	+35.741372	-138.339407		33.906	19.954	25.0145	12.00	1.38	5.29	0.2167	0.0558	0.1971	108234675	0.0	10976	5.74		0.066	4.673	0001.0
sds_2011_302_216	11302104609	29-10-2011	10:45:01	+35.732337	-138.347783		33.887	19.947	25.0145	12.00	1.39	5.29	0.2188	0.0584	0.1994	108414802	0.0	10965	5.73		0.066	4.670	0001.0
sds_2011_302_217	11302104909	29-10-2011	10:48:02	+35.723182	-138.356218		33.890	19.933	25.0145	12.01	1.39	5.29	0.2188	0.0604	0.2010	108595183	0.0	10991	5.73		0.066	4.673	0001.0
sds_2011_302_218	11302105209	29-10-2011	10:51:01	+35.714125	-138.364498		33.912	20.121	25.0145	11.99	1.40	5.29	0.2215	0.0597	0.2016	108775289	0.0	11017	5.74		0.066	4.672	0001.0
sds_2011_302_219	11302105509	29-10-2011	10:54:02	+35.704988	-138.372835		33.959	20.213	25.0145	11.99	1.40	5.29	0.2183	0.0576	0.1984	108955404	0.0	11039	5.73		0.066	4.667	0001.0
sds_2011_302_220	11302105809	29-10-2011	10:57:02	+35.695902	-138.380973		33.973	20.209	25.0145	12.00	1.40	5.29	0.2180	0.0581	0.1984	109135546	0.0	10978	5.73		0.066	4.673	0001.0
sds_2011_302_221	11302110109	29-10-2011	11:00:02	+35.686700	-138.389255		33.978	20.162	25.0145	11.99	1.39	5.29	0.2209	0.0602	0.2002	109315643	0.0	11098	5.73		0.067	4.672	0001.0
sds_2011_302_222	11302110410	29-10-2011	11:03:03	+35.677567	-138.397763		33.976	20.096	25.0145	12.00	1.40	5.29	0.2249	0.0657	0.2063	109496045	0.0	10891	5.73		0.066	4.672	0001.0
sds_2011_302_223	11302110710	29-10-2011	11:06:03	+35.668520	-138.406330		33.955	20.075	25.0145	12.01	1.40	5.29	0.2231	0.0608	0.2015	109676061	0.0	10913	5.74		0.066	4.670	0001.0
sds_2011_302_224	11302111010	29-10-2011	11:09:04	+35.659422	-138.414957		33.944	20.02	25.0145	12.00	1.38	5.29	0.2288	0.0681	0.2099	109856407	0.0	11013	5.73		0.066	4.656	0001.0
sds_2011_302_225	11302111311	29-10-2011	11:12:04	+35.650368	-138.423590		33.922	20.019	25.0145	12.01	1.38	5.29	0.2188	0.0584	0.2002	110036703	0.0	10973	5.74		0.066	4.670	0001.0
sds_2011_302_226	11302111611	29-10-2011	11:15:05	+35.641253	-138.432270		33.927	20.047	25.0145	12.02	1.39	5.29	0.2210	0.0599	0.1997	110216838	0.0	11045	5.73		0.066	4.670	0001.0
sds_2011_302_227	11302111911	29-10-2011	11:18:05	+35.632263	-138.440800		33.935	20.071	25.0145	12.00	1.38	5.29	0.2223	0.0613	0.2021	110397137	0.0	11102	5.74		0.066	4.670	0001.0
sds_2011_302_228	11302112211	29-10-2011	11:21:06	+35.622997	-138.449620		33.928	20.032	25.0145	11.99	1.37	5.29	0.2246	0.0639	0.2045	110577135	0.0	11010	5.74		0.066	4.672	0001.0
sds_2011_302_229	11302112511	29-10-2011	11:24:05	+35.613948	-138.458340		33.899	20.012	25.0145	12.00	1.36	5.29	0.2193	0.0592	0.1994	110757480	0.0	10895	5.74		0.066	4.667	0001.0
sds_2011_302_230	11302112811	29-10-2011	11:27:06	+35.604830	-138.467150		33.886	20.057	25.0145	11.99	1.36	5.29	0.2280	0.0675	0.2091	110937515	0.0	10873	5.74		0.066	4.672	0001.0
sds_2011_302_231	11302113112	29-10-2011	11:30:07	+35.595608	-138.476152		33.888	20.111	25.0145	12.00	1.37	5.29	0.2167	0.0561	0.1964	111117919	0.0	10927	5.75		0.066	4.672	0001.0
sds_2011_302_232	11302113412	29-10-2011	11:33:08	+35.586572	-138.484975		33.901	20.172	25.0145	12.00	1.38	5.29	0.2186	0.0584	0.1994	111297971	0.0	10770	5.74		0.066	4.672	0001.0
sds_2011_302_233	11302113712	29-10-2011	11:36:07	+35.577630	-138.493628		33.912	20.204	25.0145	12.01	1.38	5.29	0.2207	0.0592	0.2002	111478352	0.0	10824	5.75		0.066	4.669	0001.0
sds_2011_302_234	11302114013	29-10-2011	11:39:08	+35.568558	-138.502340		33.909	20.17	25.0145	12.01	1.38	5.29	0.2227	0.0615	0.2031	111658722	0.0	10821	5.75		0.066	4.672	0001.0
sds_2011_302_235	11302114313	29-10-2011	11:42:09	+35.559513	-138.511117		33.892	20.189	25.0145	12.01	1.37	5.29	0.2222	0.0625	0.2039	111839035	0.0	10723	5.74		0.065	4.672	0001.0
sds_2011_302_236	11302114613	29-10-2011	11:45:09	+35.550512	-138.519837		33.882	20.217	25.0145	12.01	1.37	5.29	0.2180	0.0558	0.1969	112019048	0.0	10773	5.74		0.066	4.670	0001.0
sds_2011_302_237	11302114913	29-10-2011	11:48:08	+35.541495	-138.528497		33.881	20.23	25.0145	11.99	1.36	5.29	0.2275	0.0652	0.2058	112199366	0.0	10735	5.75		0.067	4.672	0001.0
sds_2011_302_238	11302115213	29-10-2011	11:51:10	+35.532418	-138.537157		33.870	20.222	25.0145	11.99	1.36	5.29	0.2197	0.0589	0.1998	112379428	0.0	10848	5.75		0.066	4.672	0001.0
sds_2011_302_239	11302115514	29-10-2011	11:54:10	+35.523385	-138.545720		33.853	20.185	25.0145	12.00	1.35	5.29	0.2189	0.0581	0.1989	112559823	0.0	10789	5.75		0.066	4.670	0001.0
sds_2011_302_240	11302115814	29-10-2011	11:57:11	+35.515157	-138.553600		33.829	20.19	25.0145	11.99	1.36	5.29	0.2181	0.0578	0.1981	112739879	0.0	10827	5.75		0.066	4.672	0001.0
sds_2011_302_241	11302120114	29-10-2011	12:00:11	+35.512535	-138.556282		33.825	20.17	25.0145	12.00	1.37	5.29	0.2168	0.0566	0.1961	112919871	0.0	10857	5.75		0.066	4.672	0001.0
sds_2011_302_242	11302120414	29-10-2011	12:03:11	+35.509873	-138.558958		33.823	20.152	25.0145	12.02	1.43	5.29	0.2191	0.0579	0.2003	113100268	0.0	10913	5.74		0.066	4.672	0001.0
sds_2011_302_243	11302120714	29-10-2011	12:06:12	+35.505025	-138.563587		33.817	20.155	25.0145	12.00	1.44	5.29	0.2201	0.0595	0.2000	113280340	0.0	11021	5.75		0.066	4.670	0001.0
sds_2011_302_244	11302121014	29-10-2011	12:09:13	+35.497563	-138.570563		33.811	20.149	25.0145	11.99	1.44	5.29	0.2191	0.0576	0.1989	113460662	0.0	10982	5.75		0.066	4.672	0001.0
sds_2011_302_245	11302121315	29-10-2011	12:12:13	+35.488765	-138.578677		33.805	20.136	25.0145	12.01	1.42	5.29	0.2199	0.0592	0.2008	113641044	0.0	10981	5.75		0.066	4.672	0001.0
sds_2011_302_246	11302121615	29-10-2011	12:15:14	+35.479747	-138.586975		33.809	20.134	25.0145	12.01	1.42	5.29	0.2205	0.0608	0.2015	113821161	0.0	10984	5.76		0.066	4.672	0001.0
sds_2011_302_247	11302121915	29-10-2011	12:18:14	+35.470635	-138.595292		33.816	20.296	25.0145	11.99	1.41	5.29	0.2193	0.0583	0.1992	114001472	0.0	11095	5.75		0.066	4.670	0001.0
sds_2011_302_248	11302122216	29-10-2011	12:21:14	+35.461567	-138.603505		33.908	20.333	25.0145	11.99	1.41	5.29	0.2248	0.0636	0.2052	114181762	0.0	11144	5.75		0.066	4.670	0001.0
sds_2011_302_249	11302122516	29-10-2011	12:24:15	+35.452493	-138.611695		33.924	20.294	25.0145	11.98	1.40	5.29	0.2172	0.0574	0.1979	114362078	0.0	11327	5.75		0.066	4.669	0001.0
sds_2011_302_250	11302122816	29-10-2011	12:27:16	+35.443492	-138.619757		33.903	20.265	25.0145	12.01	1.40	5.29	0.2207	0.0602	0.2018	114542153	0.0	11223	5.75		0.066	4.669	0001.0
sds_2011_302_251	11302123116	29-10-2011	12:30:16	+35.434445	-138.627822		33.907	20.327	25.0145	12.01	1.40	5.29	0.2220	0.0615	0.2024	114722305	0.0	11206	5.75		0.066	4.669	0001.0
sds_2011_302_252	11302123416	29-10-2011	12:33:16	+35.425492	-138.635865		33.922	20.329	25.0145	12.01	1.39	5.29	0.2209	0.0602	0.2015	114902667	0.0	11296	5.75		0.066	4.670	0001.0
sds_2011_302_253	11302123717	29-10-2011	12:36:17	+35.416367	-138.644078		33.912	20.36	25.0145	11.99	1.39	5.29	0.2159	0.0542	0.1956	115083022	0.0	11109	5.75		0.066	4.670	0001.0
sds_2011_302_254	11302124017	29-10-2011	12:39:17	+35.407398	-138.652072		33.949	20.434	25.0145	12.00	1.38	5.29	0.2152	0.0550	0.1956	115263133	0.0	11327	5.75		0.066	4.670	0001.0
sds_2011_302_255	11302124317	29-10-2011	12:42:17	+35.398475	-138.660072		33.980	20.439	25.0145	12.02	1.37	5.29	0.2307	0.0715	0.2131	115443452	0.0	11347	5.73		0.066	4.672	0001.0
sds_2011_302_256	11302124618	29-10-2011	12:45:18	+35.389403	-138.668220		33.967	20.434	25.0145	12.00	1.36	5.29	0.2199	0.0599	0.2010	115623822	0.0	11362	5.72		0.066	4.669	0001.0
